country,year,week,cases,lat,lon
Slovenia,2022,17,0.0,46.0569,14.5058
Slovenia,2022,18,1.0,46.0569,14.5058
Slovenia,2022,19,0.0,46.0569,14.5058
Slovenia,2022,20,0.0,46.0569,14.5058
Slovenia,2022,21,0.0,46.0569,14.5058
Slovenia,2022,22,0.0,46.0569,14.5058
Slovenia,2022,23,0.0,46.0569,14.5058
Slovenia,2022,24,0.0,46.0569,14.5058
Slovenia,2022,25,0.0,46.0569,14.5058
Slovenia,2022,26,0.0,46.0569,14.5058
Slovenia,2022,27,0.0,46.0569,14.5058
Slovenia,2022,28,0.0,46.0569,14.5058
Slovenia,2022,29,0.0,46.0569,14.5058
Slovenia,2022,30,0.0,46.0569,14.5058
Slovenia,2022,31,2.0,46.0569,14.5058
Slovenia,2022,32,0.0,46.0569,14.5058
Slovenia,2022,33,0.0,46.0569,14.5058
Slovenia,2022,34,0.0,46.0569,14.5058
Slovenia,2022,35,0.0,46.0569,14.5058
Slovenia,2022,36,0.0,46.0569,14.5058
Slovenia,2022,37,0.0,46.0569,14.5058
Slovenia,2022,38,0.0,46.0569,14.5058
Slovenia,2022,39,0.0,46.0569,14.5058
Slovenia,2022,40,0.0,46.0569,14.5058
Slovenia,2022,41,1.0,46.0569,14.5058
Slovenia,2022,42,0.0,46.0569,14.5058
Slovenia,2022,43,0.0,46.0569,14.5058
Slovenia,2022,44,0.0,46.0569,14.5058
Slovenia,2022,45,2.0,46.0569,14.5058
Slovenia,2022,46,2.0,46.0569,14.5058
Slovenia,2022,47,5.0,46.0569,14.5058
Slovenia,2022,48,7.0,46.0569,14.5058
Slovenia,2022,49,20.0,46.0569,14.5058
Slovenia,2022,50,53.0,46.0569,14.5058
Slovenia,2022,51,77.0,46.0569,14.5058
Slovenia,2022,52,40.0,46.0569,14.5058
Slovenia,2023,1,46.0,46.0569,14.5058
Slovenia,2023,2,27.0,46.0569,14.5058
Slovenia,2023,3,29.0,46.0569,14.5058
Slovenia,2023,4,25.0,46.0569,14.5058
Slovenia,2023,5,24.0,46.0569,14.5058
Slovenia,2023,6,15.0,46.0569,14.5058
Slovenia,2023,7,25.0,46.0569,14.5058
Slovenia,2023,8,32.0,46.0569,14.5058
Slovenia,2023,9,33.0,46.0569,14.5058
Slovenia,2023,10,31.0,46.0569,14.5058
Slovenia,2023,11,25.0,46.0569,14.5058
Slovenia,2023,12,11.0,46.0569,14.5058
Slovenia,2023,13,7.0,46.0569,14.5058
Slovenia,2023,14,8.0,46.0569,14.5058
Slovenia,2023,15,8.0,46.0569,14.5058
Slovenia,2023,16,7.0,46.0569,14.5058
Slovenia,2023,17,5.0,46.0569,14.5058
Slovenia,2023,18,1.0,46.0569,14.5058
Slovenia,2023,19,4.0,46.0569,14.5058
Slovenia,2023,20,1.0,46.0569,14.5058
Slovenia,2023,21,0.0,46.0569,14.5058
Slovenia,2023,22,0.0,46.0569,14.5058
Slovenia,2023,23,0.0,46.0569,14.5058
Slovenia,2023,24,0.0,46.0569,14.5058
Slovenia,2023,25,0.0,46.0569,14.5058
Slovenia,2023,26,0.0,46.0569,14.5058
Slovenia,2023,27,0.0,46.0569,14.5058
Slovenia,2023,28,0.0,46.0569,14.5058
Slovenia,2023,29,0.0,46.0569,14.5058
Slovenia,2023,30,0.0,46.0569,14.5058
Slovenia,2023,31,0.0,46.0569,14.5058
Slovenia,2023,32,0.0,46.0569,14.5058
Slovenia,2023,33,0.0,46.0569,14.5058
Slovenia,2023,34,0.0,46.0569,14.5058
Slovenia,2023,35,0.0,46.0569,14.5058
Slovenia,2023,36,0.0,46.0569,14.5058
Slovenia,2023,37,0.0,46.0569,14.5058
Slovenia,2023,38,0.0,46.0569,14.5058
Slovenia,2023,39,0.0,46.0569,14.5058
Slovenia,2023,40,0.0,46.0569,14.5058
Slovenia,2023,41,0.0,46.0569,14.5058
Slovenia,2023,42,0.0,46.0569,14.5058
Slovenia,2023,43,0.0,46.0569,14.5058
Slovenia,2023,44,0.0,46.0569,14.5058
Slovenia,2023,45,0.0,46.0569,14.5058
Slovenia,2023,46,0.0,46.0569,14.5058
Slovenia,2023,47,3.0,46.0569,14.5058
Slovenia,2023,48,3.0,46.0569,14.5058
Slovenia,2023,49,3.0,46.0569,14.5058
Slovenia,2023,50,9.0,46.0569,14.5058
Slovenia,2023,51,9.0,46.0569,14.5058
Slovenia,2023,52,3.0,46.0569,14.5058
Slovenia,2024,1,8.0,46.0569,14.5058
Slovenia,2024,2,21.0,46.0569,14.5058
Slovenia,2024,3,24.0,46.0569,14.5058
Slovenia,2024,4,38.0,46.0569,14.5058
Slovenia,2024,5,39.0,46.0569,14.5058
Slovenia,2024,6,24.0,46.0569,14.5058
Slovenia,2024,7,28.0,46.0569,14.5058
Slovenia,2024,8,9.0,46.0569,14.5058
Slovenia,2024,9,3.0,46.0569,14.5058
Slovenia,2024,10,6.0,46.0569,14.5058
Slovenia,2024,11,2.0,46.0569,14.5058
Slovenia,2024,12,1.0,46.0569,14.5058
Slovenia,2024,13,2.0,46.0569,14.5058
Slovenia,2024,14,4.0,46.0569,14.5058
Slovenia,2024,15,1.0,46.0569,14.5058
Slovenia,2024,16,1.0,46.0569,14.5058
Slovenia,2024,17,0.0,46.0569,14.5058
Slovenia,2024,18,0.0,46.0569,14.5058
Slovenia,2024,19,0.0,46.0569,14.5058
Slovenia,2024,20,0.0,46.0569,14.5058
Slovenia,2024,21,1.0,46.0569,14.5058
Slovenia,2024,22,0.0,46.0569,14.5058
Slovenia,2024,23,1.0,46.0569,14.5058
Slovenia,2024,24,1.0,46.0569,14.5058
Slovenia,2024,25,0.0,46.0569,14.5058
Slovenia,2024,26,1.0,46.0569,14.5058
Slovenia,2024,27,0.0,46.0569,14.5058
Slovenia,2024,28,0.0,46.0569,14.5058
Slovenia,2024,29,0.0,46.0569,14.5058
Slovenia,2024,30,0.0,46.0569,14.5058
Slovenia,2024,31,0.0,46.0569,14.5058
Slovenia,2024,32,0.0,46.0569,14.5058
Slovenia,2024,33,0.0,46.0569,14.5058
Slovenia,2024,34,0.0,46.0569,14.5058
Slovenia,2024,35,0.0,46.0569,14.5058
Slovenia,2024,36,0.0,46.0569,14.5058
Slovenia,2024,37,0.0,46.0569,14.5058
Slovenia,2024,38,0.0,46.0569,14.5058
Slovenia,2024,39,0.0,46.0569,14.5058
Slovenia,2024,40,0.0,46.0569,14.5058
Slovenia,2024,41,0.0,46.0569,14.5058
Slovenia,2024,42,0.0,46.0569,14.5058
Slovenia,2024,43,0.0,46.0569,14.5058
Slovenia,2024,44,0.0,46.0569,14.5058
Slovenia,2024,45,0.0,46.0569,14.5058
Slovenia,2024,46,1.0,46.0569,14.5058
Slovenia,2024,47,0.0,46.0569,14.5058
Slovenia,2024,48,2.0,46.0569,14.5058
Slovenia,2024,49,2.0,46.0569,14.5058
Slovenia,2024,50,3.0,46.0569,14.5058
Slovenia,2024,51,2.0,46.0569,14.5058
Slovenia,2024,52,2.0,46.0569,14.5058
Slovenia,2025,1,15.0,46.0569,14.5058
Slovenia,2025,2,4.0,46.0569,14.5058
Slovenia,2025,3,35.0,46.0569,14.5058
Slovenia,2025,4,27.0,46.0569,14.5058
Slovenia,2025,5,53.0,46.0569,14.5058
Slovenia,2025,6,48.0,46.0569,14.5058
Slovenia,2025,7,47.0,46.0569,14.5058
Slovenia,2025,8,42.0,46.0569,14.5058
Slovenia,2025,9,32.0,46.0569,14.5058
Slovenia,2025,10,26.0,46.0569,14.5058
Slovenia,2025,11,20.0,46.0569,14.5058
Slovenia,2025,12,21.0,46.0569,14.5058
Slovenia,2025,13,23.0,46.0569,14.5058
Slovenia,2025,14,13.0,46.0569,14.5058
Slovenia,2025,15,14.0,46.0569,14.5058
Slovenia,2025,16,5.0,46.0569,14.5058
Slovenia,2025,17,5.0,46.0569,14.5058
Slovenia,2025,18,5.0,46.0569,14.5058
Slovenia,2025,19,0.0,46.0569,14.5058
Slovenia,2025,20,1.0,46.0569,14.5058
Slovenia,2025,21,1.0,46.0569,14.5058
Slovenia,2025,22,0.0,46.0569,14.5058
Slovenia,2025,23,0.0,46.0569,14.5058
Slovenia,2025,24,0.0,46.0569,14.5058
Slovenia,2025,25,1.0,46.0569,14.5058
Slovenia,2025,26,0.0,46.0569,14.5058
Slovenia,2025,27,0.0,46.0569,14.5058
Slovenia,2025,28,0.0,46.0569,14.5058
Slovenia,2025,29,0.0,46.0569,14.5058
Slovenia,2025,30,0.0,46.0569,14.5058
Slovenia,2025,31,0.0,46.0569,14.5058
Slovenia,2025,32,0.0,46.0569,14.5058
Slovenia,2025,33,1.0,46.0569,14.5058
Slovenia,2025,34,0.0,46.0569,14.5058
Slovenia,2025,35,0.0,46.0569,14.5058
Slovenia,2025,36,0.0,46.0569,14.5058
Slovenia,2025,37,0.0,46.0569,14.5058
Slovenia,2025,38,0.0,46.0569,14.5058
Slovenia,2025,39,0.0,46.0569,14.5058
Slovenia,2025,40,0.0,46.0569,14.5058
Slovenia,2025,41,0.0,46.0569,14.5058
Slovenia,2025,42,1.0,46.0569,14.5058
Slovenia,2025,43,0.0,46.0569,14.5058
Slovenia,2025,44,1.0,46.0569,14.5058
Slovenia,2025,45,2.0,46.0569,14.5058
Slovenia,2025,46,4.0,46.0569,14.5058
Slovenia,2025,47,14.0,46.0569,14.5058
Slovenia,2025,48,27.0,46.0569,14.5058
Slovenia,2025,49,41.0,46.0569,14.5058
Slovenia,2025,50,55.0,46.0569,14.5058
Slovenia,2025,51,55.0,46.0569,14.5058
Slovenia,2025,52,44.0,46.0569,14.5058
Slovenia,2026,2,6.0,46.0569,14.5058
Slovenia,2026,3,13.0,46.0569,14.5058
Slovenia,2026,4,13.0,46.0569,14.5058
Slovenia,2026,5,4.0,46.0569,14.5058
Slovenia,2026,6,3.0,46.0569,14.5058
Slovenia,2026,7,3.0,46.0569,14.5058
Slovenia,2026,8,0.0,46.0569,14.5058
Slovenia,2026,9,2.0,46.0569,14.5058
Slovenia,2026,10,0.0,46.0569,14.5058
Spain,2022,40,69.0,40.4168,-3.7038
Spain,2022,41,72.0,40.4168,-3.7038
Spain,2022,42,96.0,40.4168,-3.7038
Spain,2022,43,94.0,40.4168,-3.7038
Spain,2022,44,58.0,40.4168,-3.7038
Spain,2022,45,141.0,40.4168,-3.7038
Spain,2022,46,173.0,40.4168,-3.7038
Spain,2022,47,188.0,40.4168,-3.7038
Spain,2022,48,243.0,40.4168,-3.7038
Spain,2022,49,183.0,40.4168,-3.7038
Spain,2022,50,334.0,40.4168,-3.7038
Spain,2022,51,326.0,40.4168,-3.7038
Spain,2022,52,183.0,40.4168,-3.7038
Spain,2023,1,147.0,40.4168,-3.7038
Spain,2023,2,195.0,40.4168,-3.7038
Spain,2023,3,184.0,40.4168,-3.7038
Spain,2023,4,179.0,40.4168,-3.7038
Spain,2023,5,291.0,40.4168,-3.7038
Spain,2023,6,339.0,40.4168,-3.7038
Spain,2023,7,412.0,40.4168,-3.7038
Spain,2023,8,369.0,40.4168,-3.7038
Spain,2023,9,311.0,40.4168,-3.7038
Spain,2023,10,380.0,40.4168,-3.7038
Spain,2023,11,297.0,40.4168,-3.7038
Spain,2023,12,212.0,40.4168,-3.7038
Spain,2023,13,106.0,40.4168,-3.7038
Spain,2023,14,54.0,40.4168,-3.7038
Spain,2023,15,65.0,40.4168,-3.7038
Spain,2023,16,35.0,40.4168,-3.7038
Spain,2023,17,29.0,40.4168,-3.7038
Spain,2023,18,16.0,40.4168,-3.7038
Spain,2023,19,22.0,40.4168,-3.7038
Spain,2023,20,10.0,40.4168,-3.7038
Spain,2023,21,10.0,40.4168,-3.7038
Spain,2023,22,9.0,40.4168,-3.7038
Spain,2023,23,5.0,40.4168,-3.7038
Spain,2023,24,7.0,40.4168,-3.7038
Spain,2023,25,0.0,40.4168,-3.7038
Spain,2023,26,4.0,40.4168,-3.7038
Spain,2023,27,6.0,40.4168,-3.7038
Spain,2023,28,5.0,40.4168,-3.7038
Spain,2023,29,3.0,40.4168,-3.7038
Spain,2023,30,0.0,40.4168,-3.7038
Spain,2023,31,2.0,40.4168,-3.7038
Spain,2023,32,1.0,40.4168,-3.7038
Spain,2023,33,4.0,40.4168,-3.7038
Spain,2023,34,4.0,40.4168,-3.7038
Spain,2023,35,5.0,40.4168,-3.7038
Spain,2023,36,12.0,40.4168,-3.7038
Spain,2023,37,3.0,40.4168,-3.7038
Spain,2023,38,8.0,40.4168,-3.7038
Spain,2023,39,5.0,40.4168,-3.7038
Spain,2023,40,13.0,40.4168,-3.7038
Spain,2023,41,8.0,40.4168,-3.7038
Spain,2023,42,12.0,40.4168,-3.7038
Spain,2023,43,23.0,40.4168,-3.7038
Spain,2023,44,17.0,40.4168,-3.7038
Spain,2023,45,27.0,40.4168,-3.7038
Spain,2023,46,61.0,40.4168,-3.7038
Spain,2023,47,59.0,40.4168,-3.7038
Spain,2023,48,107.0,40.4168,-3.7038
Spain,2023,49,90.0,40.4168,-3.7038
Spain,2023,50,214.0,40.4168,-3.7038
Spain,2023,51,282.0,40.4168,-3.7038
Spain,2023,52,262.0,40.4168,-3.7038
Spain,2024,1,357.0,40.4168,-3.7038
Spain,2024,2,408.0,40.4168,-3.7038
Spain,2024,3,305.0,40.4168,-3.7038
Spain,2024,4,184.0,40.4168,-3.7038
Spain,2024,5,126.0,40.4168,-3.7038
Spain,2024,6,80.0,40.4168,-3.7038
Spain,2024,7,48.0,40.4168,-3.7038
Spain,2024,8,29.0,40.4168,-3.7038
Spain,2024,9,16.0,40.4168,-3.7038
Spain,2024,10,22.0,40.4168,-3.7038
Spain,2024,11,16.0,40.4168,-3.7038
Spain,2024,12,15.0,40.4168,-3.7038
Spain,2024,13,9.0,40.4168,-3.7038
Spain,2024,14,7.0,40.4168,-3.7038
Spain,2024,15,7.0,40.4168,-3.7038
Spain,2024,16,6.0,40.4168,-3.7038
Spain,2024,17,3.0,40.4168,-3.7038
Spain,2024,18,10.0,40.4168,-3.7038
Spain,2024,19,10.0,40.4168,-3.7038
Spain,2024,20,4.0,40.4168,-3.7038
Spain,2024,21,9.0,40.4168,-3.7038
Spain,2024,22,13.0,40.4168,-3.7038
Spain,2024,23,3.0,40.4168,-3.7038
Spain,2024,24,6.0,40.4168,-3.7038
Spain,2024,25,5.0,40.4168,-3.7038
Spain,2024,26,1.0,40.4168,-3.7038
Spain,2024,27,10.0,40.4168,-3.7038
Spain,2024,28,3.0,40.4168,-3.7038
Spain,2024,29,8.0,40.4168,-3.7038
Spain,2024,30,9.0,40.4168,-3.7038
Spain,2024,31,6.0,40.4168,-3.7038
Spain,2024,32,9.0,40.4168,-3.7038
Spain,2024,33,8.0,40.4168,-3.7038
Spain,2024,34,5.0,40.4168,-3.7038
Spain,2024,35,11.0,40.4168,-3.7038
Spain,2024,36,15.0,40.4168,-3.7038
Spain,2024,37,7.0,40.4168,-3.7038
Spain,2024,38,6.0,40.4168,-3.7038
Spain,2024,39,6.0,40.4168,-3.7038
Spain,2024,40,16.0,40.4168,-3.7038
Spain,2024,41,16.0,40.4168,-3.7038
Spain,2024,42,22.0,40.4168,-3.7038
Spain,2024,43,19.0,40.4168,-3.7038
Spain,2024,44,26.0,40.4168,-3.7038
Spain,2024,45,46.0,40.4168,-3.7038
Spain,2024,46,47.0,40.4168,-3.7038
Spain,2024,47,47.0,40.4168,-3.7038
Spain,2024,48,66.0,40.4168,-3.7038
Spain,2024,49,65.0,40.4168,-3.7038
Spain,2024,50,96.0,40.4168,-3.7038
Spain,2024,51,202.0,40.4168,-3.7038
Spain,2024,52,122.0,40.4168,-3.7038
Spain,2025,1,265.0,40.4168,-3.7038
Spain,2025,2,167.0,40.4168,-3.7038
Spain,2025,3,451.0,40.4168,-3.7038
Spain,2025,4,572.0,40.4168,-3.7038
Spain,2025,5,630.0,40.4168,-3.7038
Spain,2025,6,516.0,40.4168,-3.7038
Spain,2025,7,424.0,40.4168,-3.7038
Spain,2025,8,396.0,40.4168,-3.7038
Spain,2025,9,257.0,40.4168,-3.7038
Spain,2025,10,173.0,40.4168,-3.7038
Spain,2025,11,89.0,40.4168,-3.7038
Spain,2025,12,127.0,40.4168,-3.7038
Spain,2025,13,80.0,40.4168,-3.7038
Spain,2025,14,67.0,40.4168,-3.7038
Spain,2025,15,68.0,40.4168,-3.7038
Spain,2025,16,40.0,40.4168,-3.7038
Spain,2025,17,25.0,40.4168,-3.7038
Spain,2025,18,18.0,40.4168,-3.7038
Spain,2025,19,10.0,40.4168,-3.7038
Spain,2025,20,12.0,40.4168,-3.7038
Spain,2025,21,7.0,40.4168,-3.7038
Spain,2025,22,11.0,40.4168,-3.7038
Spain,2025,23,11.0,40.4168,-3.7038
Spain,2025,24,7.0,40.4168,-3.7038
Spain,2025,25,9.0,40.4168,-3.7038
Spain,2025,26,5.0,40.4168,-3.7038
Spain,2025,27,2.0,40.4168,-3.7038
Spain,2025,28,3.0,40.4168,-3.7038
Spain,2025,29,2.0,40.4168,-3.7038
Spain,2025,30,6.0,40.4168,-3.7038
Spain,2025,31,13.0,40.4168,-3.7038
Spain,2025,32,12.0,40.4168,-3.7038
Spain,2025,33,5.0,40.4168,-3.7038
Spain,2025,34,7.0,40.4168,-3.7038
Spain,2025,35,6.0,40.4168,-3.7038
Spain,2025,36,5.0,40.4168,-3.7038
Spain,2025,37,8.0,40.4168,-3.7038
Spain,2025,38,15.0,40.4168,-3.7038
Spain,2025,39,26.0,40.4168,-3.7038
Spain,2025,40,29.0,40.4168,-3.7038
Spain,2025,41,34.0,40.4168,-3.7038
Spain,2025,42,42.0,40.4168,-3.7038
Spain,2025,43,55.0,40.4168,-3.7038
Spain,2025,44,55.0,40.4168,-3.7038
Spain,2025,45,67.0,40.4168,-3.7038
Spain,2025,46,104.0,40.4168,-3.7038
Spain,2025,47,151.0,40.4168,-3.7038
Spain,2025,48,236.0,40.4168,-3.7038
Spain,2025,49,277.0,40.4168,-3.7038
Spain,2025,50,538.0,40.4168,-3.7038
Spain,2025,51,490.0,40.4168,-3.7038
Spain,2025,52,615.0,40.4168,-3.7038
Spain,2026,2,192.0,40.4168,-3.7038
Spain,2026,3,161.0,40.4168,-3.7038
Spain,2026,4,239.0,40.4168,-3.7038
Spain,2026,5,149.0,40.4168,-3.7038
Spain,2026,6,71.0,40.4168,-3.7038
Spain,2026,7,67.0,40.4168,-3.7038
Spain,2026,8,29.0,40.4168,-3.7038
Spain,2026,9,17.0,40.4168,-3.7038
Spain,2026,10,21.0,40.4168,-3.7038
Sweden,2021,40,0.0,59.3293,18.0686
Sweden,2021,41,0.0,59.3293,18.0686
Sweden,2021,42,0.0,59.3293,18.0686
Sweden,2021,43,0.0,59.3293,18.0686
Sweden,2021,44,1.0,59.3293,18.0686
Sweden,2021,45,0.0,59.3293,18.0686
Sweden,2021,46,1.0,59.3293,18.0686
Sweden,2021,47,1.0,59.3293,18.0686
Sweden,2021,48,2.0,59.3293,18.0686
Sweden,2021,49,3.0,59.3293,18.0686
Sweden,2021,50,14.0,59.3293,18.0686
Sweden,2021,51,9.0,59.3293,18.0686
Sweden,2021,52,9.0,59.3293,18.0686
Sweden,2022,1,1.0,59.3293,18.0686
Sweden,2022,2,0.0,59.3293,18.0686
Sweden,2022,3,0.0,59.3293,18.0686
Sweden,2022,4,0.0,59.3293,18.0686
Sweden,2022,5,0.0,59.3293,18.0686
Sweden,2022,6,1.0,59.3293,18.0686
Sweden,2022,7,0.0,59.3293,18.0686
Sweden,2022,8,0.0,59.3293,18.0686
Sweden,2022,9,0.0,59.3293,18.0686
Sweden,2022,10,0.0,59.3293,18.0686
Sweden,2022,11,0.0,59.3293,18.0686
Sweden,2022,12,0.0,59.3293,18.0686
Sweden,2022,13,1.0,59.3293,18.0686
Sweden,2022,14,0.0,59.3293,18.0686
Sweden,2022,15,1.0,59.3293,18.0686
Sweden,2022,16,1.0,59.3293,18.0686
Sweden,2022,17,1.0,59.3293,18.0686
Sweden,2022,18,0.0,59.3293,18.0686
Sweden,2022,19,0.0,59.3293,18.0686
Sweden,2022,21,0.0,59.3293,18.0686
Sweden,2022,22,0.0,59.3293,18.0686
Sweden,2022,23,0.0,59.3293,18.0686
Sweden,2022,24,0.0,59.3293,18.0686
Sweden,2022,25,0.0,59.3293,18.0686
Sweden,2022,26,0.0,59.3293,18.0686
Sweden,2022,27,0.0,59.3293,18.0686
Sweden,2022,28,0.0,59.3293,18.0686
Sweden,2022,29,0.0,59.3293,18.0686
Sweden,2022,30,0.0,59.3293,18.0686
Sweden,2022,31,0.0,59.3293,18.0686
Sweden,2022,32,0.0,59.3293,18.0686
Sweden,2022,33,0.0,59.3293,18.0686
Sweden,2022,34,0.0,59.3293,18.0686
Sweden,2022,35,0.0,59.3293,18.0686
Sweden,2022,36,0.0,59.3293,18.0686
Sweden,2022,37,0.0,59.3293,18.0686
Sweden,2022,40,0.0,59.3293,18.0686
Sweden,2022,41,2.0,59.3293,18.0686
Sweden,2022,42,0.0,59.3293,18.0686
Sweden,2022,43,0.0,59.3293,18.0686
Sweden,2022,44,1.0,59.3293,18.0686
Sweden,2022,45,2.0,59.3293,18.0686
Sweden,2022,46,0.0,59.3293,18.0686
Sweden,2022,47,1.0,59.3293,18.0686
Sweden,2022,48,1.0,59.3293,18.0686
Sweden,2022,49,1.0,59.3293,18.0686
Sweden,2022,50,7.0,59.3293,18.0686
Sweden,2022,51,8.0,59.3293,18.0686
Sweden,2022,52,16.0,59.3293,18.0686
Sweden,2023,1,8.0,59.3293,18.0686
Sweden,2023,2,4.0,59.3293,18.0686
Sweden,2023,3,4.0,59.3293,18.0686
Sweden,2023,4,2.0,59.3293,18.0686
Sweden,2023,5,1.0,59.3293,18.0686
Sweden,2023,6,7.0,59.3293,18.0686
Sweden,2023,7,5.0,59.3293,18.0686
Sweden,2023,8,9.0,59.3293,18.0686
Sweden,2023,9,4.0,59.3293,18.0686
Sweden,2023,10,5.0,59.3293,18.0686
Sweden,2023,11,1.0,59.3293,18.0686
Sweden,2023,12,4.0,59.3293,18.0686
Sweden,2023,13,0.0,59.3293,18.0686
Sweden,2023,14,0.0,59.3293,18.0686
Sweden,2023,15,2.0,59.3293,18.0686
Sweden,2023,16,0.0,59.3293,18.0686
Sweden,2023,17,0.0,59.3293,18.0686
Sweden,2023,18,0.0,59.3293,18.0686
Sweden,2023,19,2.0,59.3293,18.0686
Sweden,2023,20,0.0,59.3293,18.0686
Sweden,2023,40,0.0,59.3293,18.0686
Sweden,2023,41,0.0,59.3293,18.0686
Sweden,2023,42,0.0,59.3293,18.0686
Sweden,2023,43,0.0,59.3293,18.0686
Sweden,2023,44,1.0,59.3293,18.0686
Sweden,2023,45,1.0,59.3293,18.0686
Sweden,2023,46,0.0,59.3293,18.0686
Sweden,2023,47,1.0,59.3293,18.0686
Sweden,2023,48,2.0,59.3293,18.0686
Sweden,2023,49,9.0,59.3293,18.0686
Sweden,2023,50,10.0,59.3293,18.0686
Sweden,2023,51,13.0,59.3293,18.0686
Sweden,2023,52,5.0,59.3293,18.0686
Sweden,2024,1,4.0,59.3293,18.0686
Sweden,2024,2,2.0,59.3293,18.0686
Sweden,2024,3,7.0,59.3293,18.0686
Sweden,2024,4,10.0,59.3293,18.0686
Sweden,2024,5,4.0,59.3293,18.0686
Sweden,2024,6,2.0,59.3293,18.0686
Sweden,2024,7,1.0,59.3293,18.0686
Sweden,2024,8,0.0,59.3293,18.0686
Sweden,2024,9,2.0,59.3293,18.0686
Sweden,2024,10,3.0,59.3293,18.0686
Sweden,2024,11,3.0,59.3293,18.0686
Sweden,2024,12,1.0,59.3293,18.0686
Sweden,2024,13,2.0,59.3293,18.0686
Sweden,2024,14,2.0,59.3293,18.0686
Sweden,2024,15,1.0,59.3293,18.0686
Sweden,2024,16,2.0,59.3293,18.0686
Sweden,2024,17,0.0,59.3293,18.0686
Sweden,2024,18,0.0,59.3293,18.0686
Sweden,2024,19,0.0,59.3293,18.0686
Sweden,2024,20,1.0,59.3293,18.0686
Sweden,2024,40,0.0,59.3293,18.0686
Sweden,2024,41,0.0,59.3293,18.0686
Sweden,2024,42,0.0,59.3293,18.0686
Sweden,2024,43,0.0,59.3293,18.0686
Sweden,2024,44,1.0,59.3293,18.0686
Sweden,2024,45,1.0,59.3293,18.0686
Sweden,2024,46,0.0,59.3293,18.0686
Sweden,2024,47,1.0,59.3293,18.0686
Sweden,2024,48,1.0,59.3293,18.0686
Sweden,2024,49,0.0,59.3293,18.0686
Sweden,2024,50,1.0,59.3293,18.0686
Sweden,2024,51,4.0,59.3293,18.0686
Sweden,2024,52,3.0,59.3293,18.0686
Sweden,2025,1,4.0,59.3293,18.0686
Sweden,2025,2,0.0,59.3293,18.0686
Sweden,2025,3,2.0,59.3293,18.0686
Sweden,2025,4,4.0,59.3293,18.0686
Sweden,2025,5,3.0,59.3293,18.0686
Sweden,2025,6,12.0,59.3293,18.0686
Sweden,2025,7,12.0,59.3293,18.0686
Sweden,2025,8,15.0,59.3293,18.0686
Sweden,2025,9,26.0,59.3293,18.0686
Sweden,2025,10,22.0,59.3293,18.0686
Sweden,2025,11,15.0,59.3293,18.0686
Sweden,2025,12,8.0,59.3293,18.0686
Sweden,2025,13,9.0,59.3293,18.0686
Sweden,2025,14,13.0,59.3293,18.0686
Sweden,2025,15,2.0,59.3293,18.0686
Sweden,2025,16,4.0,59.3293,18.0686
Sweden,2025,17,6.0,59.3293,18.0686
Sweden,2025,18,0.0,59.3293,18.0686
Sweden,2025,19,1.0,59.3293,18.0686
Sweden,2025,20,0.0,59.3293,18.0686
Sweden,2025,21,1.0,59.3293,18.0686
Sweden,2025,41,0.0,59.3293,18.0686
Sweden,2025,42,0.0,59.3293,18.0686
Sweden,2025,43,0.0,59.3293,18.0686
Sweden,2025,44,0.0,59.3293,18.0686
Sweden,2025,45,0.0,59.3293,18.0686
Sweden,2025,46,0.0,59.3293,18.0686
Sweden,2025,47,0.0,59.3293,18.0686
Sweden,2025,48,0.0,59.3293,18.0686
Sweden,2025,49,4.0,59.3293,18.0686
Sweden,2025,50,21.0,59.3293,18.0686
Sweden,2025,51,44.0,59.3293,18.0686
Sweden,2026,2,14.0,59.3293,18.0686
Sweden,2026,3,12.0,59.3293,18.0686
Sweden,2026,4,28.0,59.3293,18.0686
Sweden,2026,5,24.0,59.3293,18.0686
Sweden,2026,6,10.0,59.3293,18.0686
Sweden,2026,7,18.0,59.3293,18.0686
Sweden,2026,8,12.0,59.3293,18.0686
Sweden,2026,9,7.0,59.3293,18.0686
Sweden,2026,10,6.0,59.3293,18.0686
