country,year,week,cases,lat,lon,lag1,lag2,lag3,lag4,rolling_mean_3,rolling_mean_5,week_sin,week_cos
Portugal,2022,6,0.0,38.7223,-9.1393,0.0,1.0,0.0,0.0,0.3333333333333333,0.2,0.6631226582407952,0.7485107481711011
Portugal,2022,7,0.0,38.7223,-9.1393,0.0,0.0,1.0,0.0,0.0,0.2,0.7485107481711011,0.6631226582407953
Portugal,2022,8,0.0,38.7223,-9.1393,0.0,0.0,0.0,1.0,0.0,0.2,0.8229838658936564,0.5680647467311558
Portugal,2022,9,4.0,38.7223,-9.1393,0.0,0.0,0.0,0.0,1.3333333333333333,0.8,0.8854560256532098,0.4647231720437686
Portugal,2022,10,6.0,38.7223,-9.1393,4.0,0.0,0.0,0.0,3.3333333333333335,2.0,0.9350162426854148,0.35460488704253557
Portugal,2022,11,4.0,38.7223,-9.1393,6.0,4.0,0.0,0.0,4.666666666666667,2.8,0.970941817426052,0.23931566428755804
Portugal,2022,12,5.0,38.7223,-9.1393,4.0,6.0,4.0,0.0,5.0,3.8,0.992708874098054,0.120536680255323
Portugal,2022,13,0.0,38.7223,-9.1393,5.0,4.0,6.0,4.0,3.0,3.8,1.0,-1.6081226496766366e-16
Portugal,2022,14,4.0,38.7223,-9.1393,0.0,5.0,4.0,6.0,3.0,3.8,0.992708874098054,-0.12053668025532288
Portugal,2022,15,2.0,38.7223,-9.1393,4.0,0.0,5.0,4.0,2.0,3.0,0.9709418174260521,-0.2393156642875575
Portugal,2022,16,2.0,38.7223,-9.1393,2.0,4.0,0.0,5.0,2.6666666666666665,2.6,0.9350162426854148,-0.35460488704253545
Portugal,2022,17,2.0,38.7223,-9.1393,2.0,2.0,4.0,0.0,2.0,2.0,0.8854560256532099,-0.4647231720437685
Portugal,2022,18,0.0,38.7223,-9.1393,2.0,2.0,2.0,4.0,1.3333333333333333,2.0,0.8229838658936565,-0.5680647467311557
Portugal,2022,19,0.0,38.7223,-9.1393,0.0,2.0,2.0,2.0,0.6666666666666666,1.2,0.7485107481711013,-0.6631226582407951
Portugal,2022,20,0.0,38.7223,-9.1393,0.0,0.0,2.0,2.0,0.0,0.8,0.6631226582407952,-0.7485107481711012
Portugal,2022,21,0.0,38.7223,-9.1393,0.0,0.0,0.0,2.0,0.0,0.4,0.5680647467311558,-0.8229838658936564
Portugal,2022,22,0.0,38.7223,-9.1393,0.0,0.0,0.0,0.0,0.0,0.0,0.46472317204376906,-0.8854560256532096
Portugal,2022,23,0.0,38.7223,-9.1393,0.0,0.0,0.0,0.0,0.0,0.0,0.35460488704253584,-0.9350162426854147
Portugal,2022,24,0.0,38.7223,-9.1393,0.0,0.0,0.0,0.0,0.0,0.0,0.23931566428755768,-0.970941817426052
Portugal,2022,25,0.0,38.7223,-9.1393,0.0,0.0,0.0,0.0,0.0,0.0,0.12053668025532308,-0.992708874098054
Portugal,2022,26,0.0,38.7223,-9.1393,0.0,0.0,0.0,0.0,0.0,0.0,-3.216245299353273e-16,-1.0
Portugal,2022,27,0.0,38.7223,-9.1393,0.0,0.0,0.0,0.0,0.0,0.0,-0.12053668025532283,-0.992708874098054
Portugal,2022,28,0.0,38.7223,-9.1393,0.0,0.0,0.0,0.0,0.0,0.0,-0.23931566428755743,-0.9709418174260521
Portugal,2022,29,0.0,38.7223,-9.1393,0.0,0.0,0.0,0.0,0.0,0.0,-0.3546048870425356,-0.9350162426854148
Portugal,2022,30,0.0,38.7223,-9.1393,0.0,0.0,0.0,0.0,0.0,0.0,-0.46472317204376806,-0.8854560256532101
Portugal,2022,31,0.0,38.7223,-9.1393,0.0,0.0,0.0,0.0,0.0,0.0,-0.5680647467311556,-0.8229838658936565
Portugal,2022,32,0.0,38.7223,-9.1393,0.0,0.0,0.0,0.0,0.0,0.0,-0.663122658240795,-0.7485107481711013
Portugal,2022,33,0.0,38.7223,-9.1393,0.0,0.0,0.0,0.0,0.0,0.0,-0.7485107481711011,-0.6631226582407952
Portugal,2022,34,0.0,38.7223,-9.1393,0.0,0.0,0.0,0.0,0.0,0.0,-0.8229838658936564,-0.5680647467311559
Portugal,2022,35,0.0,38.7223,-9.1393,0.0,0.0,0.0,0.0,0.0,0.0,-0.8854560256532096,-0.4647231720437691
Portugal,2022,36,1.0,38.7223,-9.1393,0.0,0.0,0.0,0.0,0.3333333333333333,0.2,-0.9350162426854147,-0.3546048870425359
Portugal,2022,37,0.0,38.7223,-9.1393,1.0,0.0,0.0,0.0,0.3333333333333333,0.2,-0.970941817426052,-0.23931566428755774
Portugal,2022,38,0.0,38.7223,-9.1393,0.0,1.0,0.0,0.0,0.3333333333333333,0.2,-0.992708874098054,-0.12053668025532357
Portugal,2022,39,0.0,38.7223,-9.1393,0.0,0.0,1.0,0.0,0.0,0.2,-1.0,-1.8369701987210297e-16
Portugal,2022,40,1.0,38.7223,-9.1393,0.0,0.0,0.0,1.0,0.3333333333333333,0.4,-0.992708874098054,0.1205366802553232
Portugal,2022,41,2.0,38.7223,-9.1393,1.0,0.0,0.0,0.0,1.0,0.6,-0.9709418174260521,0.23931566428755738
Portugal,2022,42,11.0,38.7223,-9.1393,2.0,1.0,0.0,0.0,4.666666666666667,2.8,-0.9350162426854148,0.35460488704253557
Portugal,2022,43,17.0,38.7223,-9.1393,11.0,2.0,1.0,0.0,10.0,6.2,-0.8854560256532101,0.464723172043768
Portugal,2022,44,22.0,38.7223,-9.1393,17.0,11.0,2.0,1.0,16.666666666666668,10.6,-0.822983865893657,0.5680647467311548
Portugal,2022,45,34.0,38.7223,-9.1393,22.0,17.0,11.0,2.0,24.333333333333332,17.2,-0.7485107481711011,0.6631226582407953
Portugal,2022,46,51.0,38.7223,-9.1393,34.0,22.0,17.0,11.0,35.666666666666664,27.0,-0.6631226582407956,0.7485107481711007
Portugal,2022,47,36.0,38.7223,-9.1393,51.0,34.0,22.0,17.0,40.333333333333336,32.0,-0.5680647467311559,0.8229838658936564
Portugal,2022,48,35.0,38.7223,-9.1393,36.0,51.0,34.0,22.0,40.666666666666664,35.6,-0.4647231720437684,0.88545602565321
Portugal,2022,49,28.0,38.7223,-9.1393,35.0,36.0,51.0,34.0,33.0,36.8,-0.35460488704253595,0.9350162426854147
Portugal,2022,50,20.0,38.7223,-9.1393,28.0,35.0,36.0,51.0,27.666666666666668,34.0,-0.2393156642875578,0.970941817426052
Portugal,2022,51,15.0,38.7223,-9.1393,20.0,28.0,35.0,36.0,21.0,26.8,-0.12053668025532363,0.992708874098054
Portugal,2022,52,9.0,38.7223,-9.1393,15.0,20.0,28.0,35.0,14.666666666666666,21.4,6.432490598706546e-16,1.0
Portugal,2023,1,11.0,38.7223,-9.1393,9.0,15.0,20.0,28.0,11.666666666666666,16.6,0.12053668025532305,0.992708874098054
Portugal,2023,2,6.0,38.7223,-9.1393,11.0,9.0,15.0,20.0,8.666666666666666,12.2,0.23931566428755774,0.970941817426052
Portugal,2023,3,6.0,38.7223,-9.1393,6.0,11.0,9.0,15.0,7.666666666666667,9.4,0.3546048870425356,0.9350162426854148
Portugal,2023,4,8.0,38.7223,-9.1393,6.0,6.0,11.0,9.0,6.666666666666667,8.0,0.4647231720437685,0.8854560256532099
Portugal,2023,5,1.0,38.7223,-9.1393,8.0,6.0,6.0,11.0,5.0,6.4,0.5680647467311558,0.8229838658936564
Portugal,2023,6,5.0,38.7223,-9.1393,1.0,8.0,6.0,6.0,4.666666666666667,5.2,0.6631226582407952,0.7485107481711011
Portugal,2023,7,5.0,38.7223,-9.1393,5.0,1.0,8.0,6.0,3.6666666666666665,5.0,0.7485107481711011,0.6631226582407953
Portugal,2023,8,1.0,38.7223,-9.1393,5.0,5.0,1.0,8.0,3.6666666666666665,4.0,0.8229838658936564,0.5680647467311558
Portugal,2023,9,10.0,38.7223,-9.1393,1.0,5.0,5.0,1.0,5.333333333333333,4.4,0.8854560256532098,0.4647231720437686
Portugal,2023,10,1.0,38.7223,-9.1393,10.0,1.0,5.0,5.0,4.0,4.4,0.9350162426854148,0.35460488704253557
Portugal,2023,11,5.0,38.7223,-9.1393,1.0,10.0,1.0,5.0,5.333333333333333,4.4,0.970941817426052,0.23931566428755804
Portugal,2023,12,4.0,38.7223,-9.1393,5.0,1.0,10.0,1.0,3.3333333333333335,4.2,0.992708874098054,0.120536680255323
Portugal,2023,13,4.0,38.7223,-9.1393,4.0,5.0,1.0,10.0,4.333333333333333,4.8,1.0,-1.6081226496766366e-16
Portugal,2023,14,1.0,38.7223,-9.1393,4.0,4.0,5.0,1.0,3.0,3.0,0.992708874098054,-0.12053668025532288
Portugal,2023,15,3.0,38.7223,-9.1393,1.0,4.0,4.0,5.0,2.6666666666666665,3.4,0.9709418174260521,-0.2393156642875575
Portugal,2023,16,0.0,38.7223,-9.1393,3.0,1.0,4.0,4.0,1.3333333333333333,2.4,0.9350162426854148,-0.35460488704253545
Portugal,2023,17,1.0,38.7223,-9.1393,0.0,3.0,1.0,4.0,1.3333333333333333,1.8,0.8854560256532099,-0.4647231720437685
Portugal,2023,18,0.0,38.7223,-9.1393,1.0,0.0,3.0,1.0,0.3333333333333333,1.0,0.8229838658936565,-0.5680647467311557
Portugal,2023,19,0.0,38.7223,-9.1393,0.0,1.0,0.0,3.0,0.3333333333333333,0.8,0.7485107481711013,-0.6631226582407951
Portugal,2023,20,0.0,38.7223,-9.1393,0.0,0.0,1.0,0.0,0.0,0.2,0.6631226582407952,-0.7485107481711012
Portugal,2023,21,0.0,38.7223,-9.1393,0.0,0.0,0.0,1.0,0.0,0.2,0.5680647467311558,-0.8229838658936564
Portugal,2023,22,0.0,38.7223,-9.1393,0.0,0.0,0.0,0.0,0.0,0.0,0.46472317204376906,-0.8854560256532096
Portugal,2023,23,0.0,38.7223,-9.1393,0.0,0.0,0.0,0.0,0.0,0.0,0.35460488704253584,-0.9350162426854147
Portugal,2023,24,0.0,38.7223,-9.1393,0.0,0.0,0.0,0.0,0.0,0.0,0.23931566428755768,-0.970941817426052
Portugal,2023,25,0.0,38.7223,-9.1393,0.0,0.0,0.0,0.0,0.0,0.0,0.12053668025532308,-0.992708874098054
Portugal,2023,26,0.0,38.7223,-9.1393,0.0,0.0,0.0,0.0,0.0,0.0,-3.216245299353273e-16,-1.0
Portugal,2023,27,0.0,38.7223,-9.1393,0.0,0.0,0.0,0.0,0.0,0.0,-0.12053668025532283,-0.992708874098054
Portugal,2023,28,0.0,38.7223,-9.1393,0.0,0.0,0.0,0.0,0.0,0.0,-0.23931566428755743,-0.9709418174260521
Portugal,2023,29,0.0,38.7223,-9.1393,0.0,0.0,0.0,0.0,0.0,0.0,-0.3546048870425356,-0.9350162426854148
Portugal,2023,30,0.0,38.7223,-9.1393,0.0,0.0,0.0,0.0,0.0,0.0,-0.46472317204376806,-0.8854560256532101
Portugal,2023,31,0.0,38.7223,-9.1393,0.0,0.0,0.0,0.0,0.0,0.0,-0.5680647467311556,-0.8229838658936565
Portugal,2023,32,0.0,38.7223,-9.1393,0.0,0.0,0.0,0.0,0.0,0.0,-0.663122658240795,-0.7485107481711013
Portugal,2023,33,0.0,38.7223,-9.1393,0.0,0.0,0.0,0.0,0.0,0.0,-0.7485107481711011,-0.6631226582407952
Portugal,2023,34,0.0,38.7223,-9.1393,0.0,0.0,0.0,0.0,0.0,0.0,-0.8229838658936564,-0.5680647467311559
Portugal,2023,35,0.0,38.7223,-9.1393,0.0,0.0,0.0,0.0,0.0,0.0,-0.8854560256532096,-0.4647231720437691
Portugal,2023,36,0.0,38.7223,-9.1393,0.0,0.0,0.0,0.0,0.0,0.0,-0.9350162426854147,-0.3546048870425359
Portugal,2023,37,0.0,38.7223,-9.1393,0.0,0.0,0.0,0.0,0.0,0.0,-0.970941817426052,-0.23931566428755774
Portugal,2023,38,1.0,38.7223,-9.1393,0.0,0.0,0.0,0.0,0.3333333333333333,0.2,-0.992708874098054,-0.12053668025532357
Portugal,2023,39,0.0,38.7223,-9.1393,1.0,0.0,0.0,0.0,0.3333333333333333,0.2,-1.0,-1.8369701987210297e-16
Portugal,2023,40,0.0,38.7223,-9.1393,0.0,1.0,0.0,0.0,0.3333333333333333,0.2,-0.992708874098054,0.1205366802553232
Portugal,2023,41,1.0,38.7223,-9.1393,0.0,0.0,1.0,0.0,0.3333333333333333,0.4,-0.9709418174260521,0.23931566428755738
Portugal,2023,42,1.0,38.7223,-9.1393,1.0,0.0,0.0,1.0,0.6666666666666666,0.6,-0.9350162426854148,0.35460488704253557
Portugal,2023,43,1.0,38.7223,-9.1393,1.0,1.0,0.0,0.0,1.0,0.6,-0.8854560256532101,0.464723172043768
Portugal,2023,44,2.0,38.7223,-9.1393,1.0,1.0,1.0,0.0,1.3333333333333333,1.0,-0.822983865893657,0.5680647467311548
Portugal,2023,45,3.0,38.7223,-9.1393,2.0,1.0,1.0,1.0,2.0,1.6,-0.7485107481711011,0.6631226582407953
Portugal,2023,46,4.0,38.7223,-9.1393,3.0,2.0,1.0,1.0,3.0,2.2,-0.6631226582407956,0.7485107481711007
Portugal,2023,47,3.0,38.7223,-9.1393,4.0,3.0,2.0,1.0,3.3333333333333335,2.6,-0.5680647467311559,0.8229838658936564
Portugal,2023,48,6.0,38.7223,-9.1393,3.0,4.0,3.0,2.0,4.333333333333333,3.6,-0.4647231720437684,0.88545602565321
Portugal,2023,49,7.0,38.7223,-9.1393,6.0,3.0,4.0,3.0,5.333333333333333,4.6,-0.35460488704253595,0.9350162426854147
Portugal,2023,50,19.0,38.7223,-9.1393,7.0,6.0,3.0,4.0,10.666666666666666,7.8,-0.2393156642875578,0.970941817426052
Portugal,2023,51,17.0,38.7223,-9.1393,19.0,7.0,6.0,3.0,14.333333333333334,10.4,-0.12053668025532363,0.992708874098054
Portugal,2023,52,26.0,38.7223,-9.1393,17.0,19.0,7.0,6.0,20.666666666666668,15.0,6.432490598706546e-16,1.0
Portugal,2024,1,8.0,38.7223,-9.1393,26.0,17.0,19.0,7.0,17.0,15.4,0.12053668025532305,0.992708874098054
Portugal,2024,2,18.0,38.7223,-9.1393,8.0,26.0,17.0,19.0,17.333333333333332,17.6,0.23931566428755774,0.970941817426052
Portugal,2024,3,6.0,38.7223,-9.1393,18.0,8.0,26.0,17.0,10.666666666666666,15.0,0.3546048870425356,0.9350162426854148
Portugal,2024,4,6.0,38.7223,-9.1393,6.0,18.0,8.0,26.0,10.0,12.8,0.4647231720437685,0.8854560256532099
Portugal,2024,5,1.0,38.7223,-9.1393,6.0,6.0,18.0,8.0,4.333333333333333,7.8,0.5680647467311558,0.8229838658936564
Portugal,2024,6,1.0,38.7223,-9.1393,1.0,6.0,6.0,18.0,2.6666666666666665,6.4,0.6631226582407952,0.7485107481711011
Portugal,2024,7,1.0,38.7223,-9.1393,1.0,1.0,6.0,6.0,1.0,3.0,0.7485107481711011,0.6631226582407953
Portugal,2024,8,0.0,38.7223,-9.1393,1.0,1.0,1.0,6.0,0.6666666666666666,1.8,0.8229838658936564,0.5680647467311558
Portugal,2024,9,2.0,38.7223,-9.1393,0.0,1.0,1.0,1.0,1.0,1.0,0.8854560256532098,0.4647231720437686
Portugal,2024,10,0.0,38.7223,-9.1393,2.0,0.0,1.0,1.0,0.6666666666666666,0.8,0.9350162426854148,0.35460488704253557
Portugal,2024,11,0.0,38.7223,-9.1393,0.0,2.0,0.0,1.0,0.6666666666666666,0.6,0.970941817426052,0.23931566428755804
Portugal,2024,12,1.0,38.7223,-9.1393,0.0,0.0,2.0,0.0,0.3333333333333333,0.6,0.992708874098054,0.120536680255323
Portugal,2024,13,0.0,38.7223,-9.1393,1.0,0.0,0.0,2.0,0.3333333333333333,0.6,1.0,-1.6081226496766366e-16
Portugal,2024,14,0.0,38.7223,-9.1393,0.0,1.0,0.0,0.0,0.3333333333333333,0.2,0.992708874098054,-0.12053668025532288
Portugal,2024,15,0.0,38.7223,-9.1393,0.0,0.0,1.0,0.0,0.0,0.2,0.9709418174260521,-0.2393156642875575
Portugal,2024,16,0.0,38.7223,-9.1393,0.0,0.0,0.0,1.0,0.0,0.2,0.9350162426854148,-0.35460488704253545
Portugal,2024,17,0.0,38.7223,-9.1393,0.0,0.0,0.0,0.0,0.0,0.0,0.8854560256532099,-0.4647231720437685
Portugal,2024,18,1.0,38.7223,-9.1393,0.0,0.0,0.0,0.0,0.3333333333333333,0.2,0.8229838658936565,-0.5680647467311557
Portugal,2024,19,0.0,38.7223,-9.1393,1.0,0.0,0.0,0.0,0.3333333333333333,0.2,0.7485107481711013,-0.6631226582407951
Portugal,2024,20,0.0,38.7223,-9.1393,0.0,1.0,0.0,0.0,0.3333333333333333,0.2,0.6631226582407952,-0.7485107481711012
Portugal,2024,21,0.0,38.7223,-9.1393,0.0,0.0,1.0,0.0,0.0,0.2,0.5680647467311558,-0.8229838658936564
Portugal,2024,22,0.0,38.7223,-9.1393,0.0,0.0,0.0,1.0,0.0,0.2,0.46472317204376906,-0.8854560256532096
Portugal,2024,23,2.0,38.7223,-9.1393,0.0,0.0,0.0,0.0,0.6666666666666666,0.4,0.35460488704253584,-0.9350162426854147
Portugal,2024,24,0.0,38.7223,-9.1393,2.0,0.0,0.0,0.0,0.6666666666666666,0.4,0.23931566428755768,-0.970941817426052
Portugal,2024,25,0.0,38.7223,-9.1393,0.0,2.0,0.0,0.0,0.6666666666666666,0.4,0.12053668025532308,-0.992708874098054
Portugal,2024,26,0.0,38.7223,-9.1393,0.0,0.0,2.0,0.0,0.0,0.4,-3.216245299353273e-16,-1.0
Portugal,2024,27,0.0,38.7223,-9.1393,0.0,0.0,0.0,2.0,0.0,0.4,-0.12053668025532283,-0.992708874098054
Portugal,2024,28,0.0,38.7223,-9.1393,0.0,0.0,0.0,0.0,0.0,0.0,-0.23931566428755743,-0.9709418174260521
Portugal,2024,29,0.0,38.7223,-9.1393,0.0,0.0,0.0,0.0,0.0,0.0,-0.3546048870425356,-0.9350162426854148
Portugal,2024,30,0.0,38.7223,-9.1393,0.0,0.0,0.0,0.0,0.0,0.0,-0.46472317204376806,-0.8854560256532101
Portugal,2024,31,0.0,38.7223,-9.1393,0.0,0.0,0.0,0.0,0.0,0.0,-0.5680647467311556,-0.8229838658936565
Portugal,2024,32,0.0,38.7223,-9.1393,0.0,0.0,0.0,0.0,0.0,0.0,-0.663122658240795,-0.7485107481711013
Portugal,2024,33,0.0,38.7223,-9.1393,0.0,0.0,0.0,0.0,0.0,0.0,-0.7485107481711011,-0.6631226582407952
Portugal,2024,34,0.0,38.7223,-9.1393,0.0,0.0,0.0,0.0,0.0,0.0,-0.8229838658936564,-0.5680647467311559
Portugal,2024,35,0.0,38.7223,-9.1393,0.0,0.0,0.0,0.0,0.0,0.0,-0.8854560256532096,-0.4647231720437691
Portugal,2024,36,0.0,38.7223,-9.1393,0.0,0.0,0.0,0.0,0.0,0.0,-0.9350162426854147,-0.3546048870425359
Portugal,2024,37,0.0,38.7223,-9.1393,0.0,0.0,0.0,0.0,0.0,0.0,-0.970941817426052,-0.23931566428755774
Portugal,2024,38,0.0,38.7223,-9.1393,0.0,0.0,0.0,0.0,0.0,0.0,-0.992708874098054,-0.12053668025532357
Portugal,2024,40,0.0,38.7223,-9.1393,0.0,0.0,0.0,0.0,0.0,0.0,-0.992708874098054,0.1205366802553232
Portugal,2024,41,2.0,38.7223,-9.1393,0.0,0.0,0.0,0.0,0.6666666666666666,0.4,-0.9709418174260521,0.23931566428755738
Portugal,2024,42,0.0,38.7223,-9.1393,2.0,0.0,0.0,0.0,0.6666666666666666,0.4,-0.9350162426854148,0.35460488704253557
Portugal,2024,43,2.0,38.7223,-9.1393,0.0,2.0,0.0,0.0,1.3333333333333333,0.8,-0.8854560256532101,0.464723172043768
Portugal,2024,44,2.0,38.7223,-9.1393,2.0,0.0,2.0,0.0,1.3333333333333333,1.2,-0.822983865893657,0.5680647467311548
Portugal,2024,45,0.0,38.7223,-9.1393,2.0,2.0,0.0,2.0,1.3333333333333333,1.2,-0.7485107481711011,0.6631226582407953
Romania,2024,3,12.0,44.4268,26.1025,26.0,0.0,1.0,1.0,12.666666666666666,8.0,0.3546048870425356,0.9350162426854148
Romania,2024,4,33.0,44.4268,26.1025,12.0,26.0,0.0,1.0,23.666666666666668,14.4,0.4647231720437685,0.8854560256532099
Romania,2024,5,28.0,44.4268,26.1025,33.0,12.0,26.0,0.0,24.333333333333332,19.8,0.5680647467311558,0.8229838658936564
Romania,2024,6,17.0,44.4268,26.1025,28.0,33.0,12.0,26.0,26.0,23.2,0.6631226582407952,0.7485107481711011
Romania,2024,7,28.0,44.4268,26.1025,17.0,28.0,33.0,12.0,24.333333333333332,23.6,0.7485107481711011,0.6631226582407953
Romania,2024,8,7.0,44.4268,26.1025,28.0,17.0,28.0,33.0,17.333333333333332,22.6,0.8229838658936564,0.5680647467311558
Romania,2024,9,3.0,44.4268,26.1025,7.0,28.0,17.0,28.0,12.666666666666666,16.6,0.8854560256532098,0.4647231720437686
Slovakia,2022,3,2.0,48.1486,17.1077,5.0,2.0,2.0,1.0,3.0,2.4,0.3546048870425356,0.9350162426854148
Slovakia,2022,4,2.0,48.1486,17.1077,2.0,5.0,2.0,2.0,3.0,2.6,0.4647231720437685,0.8854560256532099
Slovakia,2022,7,2.0,48.1486,17.1077,2.0,2.0,5.0,2.0,2.0,2.6,0.7485107481711011,0.6631226582407953
Slovakia,2022,11,2.0,48.1486,17.1077,2.0,2.0,2.0,5.0,2.0,2.6,0.970941817426052,0.23931566428755804
Slovakia,2022,13,2.0,48.1486,17.1077,2.0,2.0,2.0,2.0,2.0,2.0,1.0,-1.6081226496766366e-16
Slovakia,2022,14,4.0,48.1486,17.1077,2.0,2.0,2.0,2.0,2.6666666666666665,2.4,0.992708874098054,-0.12053668025532288
Slovakia,2022,15,2.0,48.1486,17.1077,4.0,2.0,2.0,2.0,2.6666666666666665,2.4,0.9709418174260521,-0.2393156642875575
Slovakia,2022,16,2.0,48.1486,17.1077,2.0,4.0,2.0,2.0,2.6666666666666665,2.4,0.9350162426854148,-0.35460488704253545
Slovakia,2022,17,5.0,48.1486,17.1077,2.0,2.0,4.0,2.0,3.0,3.0,0.8854560256532099,-0.4647231720437685
Slovakia,2022,18,3.0,48.1486,17.1077,5.0,2.0,2.0,4.0,3.3333333333333335,3.2,0.8229838658936565,-0.5680647467311557
Slovakia,2022,19,10.0,48.1486,17.1077,3.0,5.0,2.0,2.0,6.0,4.4,0.7485107481711013,-0.6631226582407951
Slovakia,2022,21,1.0,48.1486,17.1077,10.0,3.0,5.0,2.0,4.666666666666667,4.2,0.5680647467311558,-0.8229838658936564
Slovakia,2022,48,10.0,48.1486,17.1077,1.0,10.0,3.0,5.0,7.0,5.8,-0.4647231720437684,0.88545602565321
Slovakia,2022,49,18.0,48.1486,17.1077,10.0,1.0,10.0,3.0,9.666666666666666,8.4,-0.35460488704253595,0.9350162426854147
Slovakia,2022,50,46.0,48.1486,17.1077,18.0,10.0,1.0,10.0,24.666666666666668,17.0,-0.2393156642875578,0.970941817426052
Slovakia,2022,51,81.0,48.1486,17.1077,46.0,18.0,10.0,1.0,48.333333333333336,31.2,-0.12053668025532363,0.992708874098054
Slovakia,2022,52,62.0,48.1486,17.1077,81.0,46.0,18.0,10.0,63.0,43.4,6.432490598706546e-16,1.0
Slovakia,2023,1,50.0,48.1486,17.1077,62.0,81.0,46.0,18.0,64.33333333333333,51.4,0.12053668025532305,0.992708874098054
Slovakia,2023,2,11.0,48.1486,17.1077,50.0,62.0,81.0,46.0,41.0,50.0,0.23931566428755774,0.970941817426052
Slovakia,2023,3,29.0,48.1486,17.1077,11.0,50.0,62.0,81.0,30.0,46.6,0.3546048870425356,0.9350162426854148
Slovakia,2023,4,51.0,48.1486,17.1077,29.0,11.0,50.0,62.0,30.333333333333332,40.6,0.4647231720437685,0.8854560256532099
Slovakia,2023,5,63.0,48.1486,17.1077,51.0,29.0,11.0,50.0,47.666666666666664,40.8,0.5680647467311558,0.8229838658936564
Slovakia,2023,6,42.0,48.1486,17.1077,63.0,51.0,29.0,11.0,52.0,39.2,0.6631226582407952,0.7485107481711011
Slovakia,2023,7,48.0,48.1486,17.1077,42.0,63.0,51.0,29.0,51.0,46.6,0.7485107481711011,0.6631226582407953
Slovakia,2023,8,66.0,48.1486,17.1077,48.0,42.0,63.0,51.0,52.0,54.0,0.8229838658936564,0.5680647467311558
Slovakia,2023,9,39.0,48.1486,17.1077,66.0,48.0,42.0,63.0,51.0,51.6,0.8854560256532098,0.4647231720437686
Slovakia,2023,10,32.0,48.1486,17.1077,39.0,66.0,48.0,42.0,45.666666666666664,45.4,0.9350162426854148,0.35460488704253557
Slovakia,2023,11,26.0,48.1486,17.1077,32.0,39.0,66.0,48.0,32.333333333333336,42.2,0.970941817426052,0.23931566428755804
Slovakia,2023,12,30.0,48.1486,17.1077,26.0,32.0,39.0,66.0,29.333333333333332,38.6,0.992708874098054,0.120536680255323
Slovakia,2023,13,31.0,48.1486,17.1077,30.0,26.0,32.0,39.0,29.0,31.6,1.0,-1.6081226496766366e-16
Slovakia,2023,14,109.0,48.1486,17.1077,31.0,30.0,26.0,32.0,56.666666666666664,45.6,0.992708874098054,-0.12053668025532288
Slovakia,2023,15,13.0,48.1486,17.1077,109.0,31.0,30.0,26.0,51.0,41.8,0.9709418174260521,-0.2393156642875575
Slovakia,2023,16,28.0,48.1486,17.1077,13.0,109.0,31.0,30.0,50.0,42.2,0.9350162426854148,-0.35460488704253545
Slovakia,2023,17,8.0,48.1486,17.1077,28.0,13.0,109.0,31.0,16.333333333333332,37.8,0.8854560256532099,-0.4647231720437685
Slovakia,2023,18,8.0,48.1486,17.1077,8.0,28.0,13.0,109.0,14.666666666666666,33.2,0.8229838658936565,-0.5680647467311557
Slovakia,2023,19,3.0,48.1486,17.1077,8.0,8.0,28.0,13.0,6.333333333333333,12.0,0.7485107481711013,-0.6631226582407951
Slovakia,2023,20,8.0,48.1486,17.1077,3.0,8.0,8.0,28.0,6.333333333333333,11.0,0.6631226582407952,-0.7485107481711012
Slovakia,2023,21,1.0,48.1486,17.1077,8.0,3.0,8.0,8.0,4.0,5.6,0.5680647467311558,-0.8229838658936564
Slovakia,2023,22,2.0,48.1486,17.1077,1.0,8.0,3.0,8.0,3.6666666666666665,4.4,0.46472317204376906,-0.8854560256532096
Slovakia,2023,23,1.0,48.1486,17.1077,2.0,1.0,8.0,3.0,1.3333333333333333,3.0,0.35460488704253584,-0.9350162426854147
Slovakia,2023,40,2.0,48.1486,17.1077,1.0,2.0,1.0,8.0,1.6666666666666667,2.8,-0.992708874098054,0.1205366802553232
Slovakia,2023,42,1.0,48.1486,17.1077,2.0,1.0,2.0,1.0,1.3333333333333333,1.4,-0.9350162426854148,0.35460488704253557
Slovakia,2023,43,2.0,48.1486,17.1077,1.0,2.0,1.0,2.0,1.6666666666666667,1.6,-0.8854560256532101,0.464723172043768
Slovakia,2023,44,2.0,48.1486,17.1077,2.0,1.0,2.0,1.0,1.6666666666666667,1.6,-0.822983865893657,0.5680647467311548
Slovakia,2023,45,1.0,48.1486,17.1077,2.0,2.0,1.0,2.0,1.6666666666666667,1.6,-0.7485107481711011,0.6631226582407953
Slovakia,2023,46,2.0,48.1486,17.1077,1.0,2.0,2.0,1.0,1.6666666666666667,1.6,-0.6631226582407956,0.7485107481711007
Slovakia,2023,47,1.0,48.1486,17.1077,2.0,1.0,2.0,2.0,1.3333333333333333,1.6,-0.5680647467311559,0.8229838658936564
Slovakia,2023,48,3.0,48.1486,17.1077,1.0,2.0,1.0,2.0,2.0,1.8,-0.4647231720437684,0.88545602565321
Slovakia,2023,49,5.0,48.1486,17.1077,3.0,1.0,2.0,1.0,3.0,2.4,-0.35460488704253595,0.9350162426854147
Slovakia,2023,50,23.0,48.1486,17.1077,5.0,3.0,1.0,2.0,10.333333333333334,6.8,-0.2393156642875578,0.970941817426052
